order_id,order_date,customer_id,campaign_phase,customer_type,acquisition_channel,primary_product,footwear_revenue,adjacent_product_revenue,total_order_revenue,units,email_opt_in,sms_opt_in,returned
ORD0003897,2026-02-18,C000150,Pre-campaign,Existing,Email,Sense Ride,129.59,0.0,129.59,1,False,False,False
ORD0003898,2026-02-18,C002245,Pre-campaign,Existing,SMS,Sense Ride,146.04,0.0,146.04,1,False,False,False
ORD0003899,2026-02-18,C004461,Pre-campaign,New,Paid Social,Speedcross,154.69,0.0,154.69,1,False,False,False
ORD0003900,2026-02-18,C000156,Pre-campaign,Existing,Email,Sense Ride,140.09,0.0,140.09,1,True,False,False
ORD0003901,2026-02-18,C001327,Pre-campaign,Existing,Paid Social,Speedcross,141.18,0.0,141.18,1,True,True,False
ORD0003902,2026-02-18,C001062,Pre-campaign,Existing,Direct,Sense Ride,135.86,0.0,135.86,1,False,False,False
ORD0003903,2026-02-18,C004462,Pre-campaign,New,Email,Trail Apparel,0.0,64.6,64.6,1,True,True,False
ORD0003904,2026-02-18,C000124,Pre-campaign,Existing,Email,Trail Apparel,0.0,79.94,79.94,1,False,True,False
ORD0003905,2026-02-18,C001102,Pre-campaign,Existing,Paid Social,Sense Ride,136.3,0.0,136.3,1,False,False,False
ORD0003906,2026-02-18,C004463,Pre-campaign,New,Affiliate,Sense Ride,123.06,0.0,123.06,1,True,True,False
ORD0003907,2026-02-18,C004464,Pre-campaign,New,Paid Social,Speedcross,162.53,0.0,162.53,1,True,False,False
ORD0003908,2026-02-18,C004465,Pre-campaign,New,Email,Speedcross,0.0,0.0,0.0,1,True,False,True
ORD0003909,2026-02-18,C003301,Pre-campaign,Existing,SMS,Genesis,149.92,88.18,238.1,2,True,False,False
ORD0003910,2026-02-18,C000595,Pre-campaign,Existing,Email,Sense Ride,146.1,57.69,203.79,2,True,True,False
ORD0003911,2026-02-18,C000100,Pre-campaign,Existing,Direct,Speedcross,152.49,0.0,152.49,1,False,False,False
ORD0003912,2026-02-18,C002964,Pre-campaign,Existing,Email,Sense Ride,151.98,0.0,151.98,1,True,False,False
ORD0003913,2026-02-18,C003218,Pre-campaign,Existing,SMS,Sense Ride,137.74,0.0,137.74,1,True,True,False
ORD0003914,2026-02-18,C003615,Pre-campaign,Existing,Direct,Speedcross,163.03,0.0,163.03,1,True,False,False
ORD0003915,2026-02-18,C000079,Pre-campaign,Existing,Direct,Genesis,143.43,0.0,143.43,1,False,False,False
ORD0003916,2026-02-18,C004466,Pre-campaign,New,Paid Search,Sense Ride,128.02,0.0,128.02,1,True,False,False
ORD0003917,2026-02-18,C003567,Pre-campaign,Existing,Email,Sense Ride,137.34,78.48,215.82,2,False,False,False
ORD0003918,2026-02-18,C000573,Pre-campaign,Existing,Organic,Sense Ride,125.83,55.44,181.26,2,True,False,False
ORD0003919,2026-02-18,C001188,Pre-campaign,Existing,Paid Search,Sense Ride,147.96,0.0,147.96,1,True,True,False
ORD0003920,2026-02-18,C004467,Pre-campaign,New,Paid Search,Trail Accessories,0.0,17.73,17.73,1,True,True,False
ORD0003921,2026-02-18,C004468,Pre-campaign,New,Paid Search,Speedcross,156.33,0.0,156.33,1,True,False,False
ORD0003922,2026-02-18,C003267,Pre-campaign,Existing,Paid Social,Sense Ride,133.97,0.0,133.97,1,False,True,False
ORD0003923,2026-02-18,C001434,Pre-campaign,Existing,Email,Sense Ride,108.68,0.0,108.68,1,True,True,False
ORD0003924,2026-02-18,C002695,Pre-campaign,Existing,Direct,Genesis,160.95,51.87,212.81,2,False,False,False
ORD0003925,2026-02-18,C000903,Pre-campaign,Existing,Direct,Speedcross,133.2,0.0,133.2,1,True,False,False
ORD0003926,2026-02-18,C004299,Pre-campaign,Existing,SMS,Genesis,168.49,0.0,168.49,1,False,False,False
ORD0003927,2026-02-18,C004469,Pre-campaign,New,Direct,Speedcross,138.5,0.0,138.5,1,True,False,False
ORD0003928,2026-02-18,C004470,Pre-campaign,New,Paid Social,Trail Apparel,0.0,73.33,73.33,1,True,True,False
ORD0003929,2026-02-18,C002354,Pre-campaign,Existing,Email,Genesis,164.64,0.0,164.64,1,False,False,False
ORD0003930,2026-02-18,C004471,Pre-campaign,New,Organic,Genesis,178.58,0.0,178.58,1,True,False,False
ORD0003931,2026-02-18,C004472,Pre-campaign,New,Paid Social,Sense Ride,113.75,0.0,113.75,1,False,True,False
ORD0003932,2026-02-18,C003934,Pre-campaign,Existing,Organic,Genesis,157.69,48.07,205.77,2,False,True,False
ORD0003933,2026-02-18,C004436,Pre-campaign,Existing,Organic,Sense Ride,154.46,0.0,154.46,1,True,False,False
ORD0003934,2026-02-18,C001856,Pre-campaign,Existing,Paid Social,Sense Ride,0.0,79.04,79.04,2,True,True,True
ORD0003935,2026-02-18,C001907,Pre-campaign,Existing,Organic,Genesis,159.91,0.0,159.91,1,False,False,False
ORD0003936,2026-02-18,C004473,Pre-campaign,New,Paid Search,Genesis,169.68,0.0,169.68,1,True,True,False
ORD0003937,2026-02-18,C001376,Pre-campaign,Existing,Direct,Sense Ride,126.32,0.0,126.32,1,True,False,False
ORD0003938,2026-02-18,C000804,Pre-campaign,Existing,Direct,Speedcross,138.96,0.0,138.96,1,False,True,False
ORD0003939,2026-02-19,C003770,Pre-campaign,Existing,Paid Social,Trail Apparel,0.0,43.38,43.38,1,True,False,False
ORD0003940,2026-02-19,C003572,Pre-campaign,Existing,Affiliate,Speedcross,0.0,0.0,0.0,1,True,False,True
ORD0003941,2026-02-19,C004133,Pre-campaign,Existing,Paid Search,Trail Apparel,0.0,32.91,32.91,1,False,False,False
ORD0003942,2026-02-19,C000209,Pre-campaign,Existing,Direct,Trail Accessories,0.0,88.12,88.12,1,True,False,False
ORD0003943,2026-02-19,C002158,Pre-campaign,Existing,Organic,Genesis,170.37,0.0,170.37,1,False,False,False
ORD0003944,2026-02-19,C002301,Pre-campaign,Existing,Email,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0003945,2026-02-19,C000390,Pre-campaign,Existing,Direct,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0003946,2026-02-19,C003057,Pre-campaign,Existing,Email,Trail Accessories,0.0,16.58,16.58,1,False,False,False
ORD0003947,2026-02-19,C004420,Pre-campaign,Existing,Direct,Sense Ride,141.37,0.0,141.37,1,False,False,False
ORD0003948,2026-02-19,C003877,Pre-campaign,Existing,Direct,Genesis,147.88,0.0,147.88,1,False,False,False
ORD0003949,2026-02-19,C004446,Pre-campaign,Existing,Email,Trail Apparel,0.0,98.49,98.49,1,False,False,False
ORD0003950,2026-02-19,C002730,Pre-campaign,Existing,Email,Speedcross,148.81,82.4,231.21,2,False,False,False
ORD0003951,2026-02-19,C000378,Pre-campaign,Existing,Affiliate,Sense Ride,131.51,0.0,131.51,1,True,False,False
ORD0003952,2026-02-19,C002228,Pre-campaign,Existing,Paid Search,Sense Ride,154.14,0.0,154.14,1,True,False,False
ORD0003953,2026-02-19,C003146,Pre-campaign,Existing,Direct,Sense Ride,131.14,0.0,131.14,1,False,False,False
ORD0003954,2026-02-19,C004474,Pre-campaign,New,Paid Social,Speedcross,136.28,0.0,136.28,1,False,False,False
ORD0003955,2026-02-19,C003628,Pre-campaign,Existing,Paid Search,Sense Ride,142.03,0.0,142.03,1,True,False,False
ORD0003956,2026-02-19,C004475,Pre-campaign,New,Paid Social,Trail Accessories,0.0,47.96,47.96,1,False,False,False
ORD0003957,2026-02-19,C004476,Pre-campaign,New,Paid Social,Sense Ride,0.0,51.26,51.26,2,True,False,True
ORD0003958,2026-02-19,C003998,Pre-campaign,Existing,Affiliate,Sense Ride,127.65,0.0,127.65,1,True,False,False
ORD0003959,2026-02-19,C004477,Pre-campaign,New,Paid Search,Trail Apparel,0.0,62.13,62.13,1,False,True,False
ORD0003960,2026-02-19,C004478,Pre-campaign,New,Paid Search,Genesis,184.73,0.0,184.73,1,True,False,False
ORD0003961,2026-02-19,C002399,Pre-campaign,Existing,Organic,Trail Accessories,0.0,35.67,35.67,1,False,False,False
ORD0003962,2026-02-19,C003032,Pre-campaign,Existing,Direct,Genesis,176.45,0.0,176.45,1,True,True,False
ORD0003963,2026-02-19,C004479,Pre-campaign,New,Direct,Genesis,169.82,0.0,169.82,1,True,False,False
ORD0003964,2026-02-19,C000421,Pre-campaign,Existing,Email,Speedcross,141.92,0.0,141.92,1,False,True,False
ORD0003965,2026-02-19,C004480,Pre-campaign,New,Organic,Sense Ride,155.03,0.0,155.03,1,False,True,False
ORD0003966,2026-02-19,C004481,Pre-campaign,New,Paid Social,Genesis,162.16,0.0,162.16,1,True,False,False
ORD0003967,2026-02-19,C004482,Pre-campaign,New,Paid Search,Trail Accessories,0.0,25.33,25.33,1,False,True,False
ORD0003968,2026-02-19,C004483,Pre-campaign,New,Affiliate,Trail Apparel,0.0,84.09,84.09,1,False,False,False
ORD0003969,2026-02-19,C004484,Pre-campaign,New,Paid Social,Sense Ride,124.54,0.0,124.54,1,True,False,False
ORD0003970,2026-02-19,C003695,Pre-campaign,Existing,Affiliate,Sense Ride,147.27,0.0,147.27,1,True,False,False
ORD0003971,2026-02-19,C002038,Pre-campaign,Existing,Direct,Speedcross,148.23,0.0,148.23,1,False,True,False
ORD0003972,2026-02-19,C001614,Pre-campaign,Existing,Paid Social,Sense Ride,0.0,0.0,0.0,1,False,False,True
ORD0003973,2026-02-19,C001724,Pre-campaign,Existing,Email,Trail Apparel,0.0,100.37,100.37,1,False,False,False
ORD0003974,2026-02-19,C003259,Pre-campaign,Existing,Direct,Genesis,174.69,0.0,174.69,1,True,False,False
ORD0003975,2026-02-19,C001382,Pre-campaign,Existing,Paid Search,Trail Apparel,0.0,0.0,0.0,1,True,True,True
ORD0003976,2026-02-19,C004485,Pre-campaign,New,Paid Search,Genesis,132.44,0.0,132.44,1,False,False,False
ORD0003977,2026-02-19,C004486,Pre-campaign,New,Organic,Sense Ride,142.75,0.0,142.75,1,True,True,False
ORD0003978,2026-02-19,C004487,Pre-campaign,New,Paid Search,Speedcross,143.8,0.0,143.8,1,True,False,False
ORD0003979,2026-02-19,C000682,Pre-campaign,Existing,Email,Genesis,160.48,0.0,160.48,1,True,False,False
ORD0003980,2026-02-19,C001163,Pre-campaign,Existing,Email,Speedcross,148.78,97.34,246.12,2,False,False,False
ORD0003981,2026-02-19,C001568,Pre-campaign,Existing,Organic,Speedcross,148.23,0.0,148.23,1,False,False,False
ORD0003982,2026-02-19,C003923,Pre-campaign,Existing,Paid Search,Sense Ride,141.53,0.0,141.53,1,True,False,False
ORD0003983,2026-02-19,C002067,Pre-campaign,Existing,Organic,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0003984,2026-02-19,C002290,Pre-campaign,Existing,Direct,Genesis,159.64,0.0,159.64,1,False,False,False
ORD0003985,2026-02-19,C004488,Pre-campaign,New,Paid Social,Genesis,172.23,0.0,172.23,1,True,True,False
ORD0003986,2026-02-19,C004489,Pre-campaign,New,SMS,Trail Accessories,0.0,39.0,39.0,1,True,False,False
ORD0003987,2026-02-19,C003639,Pre-campaign,Existing,Organic,Sense Ride,133.5,0.0,133.5,1,False,False,False
ORD0003988,2026-02-19,C001152,Pre-campaign,Existing,Direct,Speedcross,146.0,0.0,146.0,1,True,True,False
ORD0003989,2026-02-19,C004490,Pre-campaign,New,Affiliate,Speedcross,158.28,0.0,158.28,1,True,True,False
ORD0003990,2026-02-19,C001013,Pre-campaign,Existing,Email,Sense Ride,139.9,0.0,139.9,1,False,False,False
ORD0003991,2026-02-19,C004491,Pre-campaign,New,Organic,Trail Accessories,0.0,41.07,41.07,1,False,False,False
ORD0003992,2026-02-19,C002297,Pre-campaign,Existing,Email,Speedcross,0.0,27.84,27.84,2,True,False,True
ORD0003993,2026-02-19,C004492,Pre-campaign,New,Direct,Sense Ride,135.62,0.0,135.62,1,True,True,False
ORD0003994,2026-02-19,C004493,Pre-campaign,New,Paid Social,Speedcross,148.49,0.0,148.49,1,True,False,False
ORD0003995,2026-02-19,C003613,Pre-campaign,Existing,Email,Trail Accessories,0.0,35.28,35.28,1,True,False,False
ORD0003996,2026-02-19,C004482,Pre-campaign,Existing,Paid Search,Sense Ride,128.64,0.0,128.64,1,True,False,False
ORD0003997,2026-02-19,C003802,Pre-campaign,Existing,Direct,Sense Ride,139.74,0.0,139.74,1,False,True,False
ORD0003998,2026-02-19,C003595,Pre-campaign,Existing,Direct,Sense Ride,126.18,0.0,126.18,1,False,False,False
ORD0003999,2026-02-19,C004494,Pre-campaign,New,Direct,Sense Ride,129.62,0.0,129.62,1,False,True,False
ORD0004000,2026-02-19,C001569,Pre-campaign,Existing,Email,Trail Apparel,0.0,78.39,78.39,1,True,False,False
ORD0004001,2026-02-19,C002733,Pre-campaign,Existing,Paid Search,Sense Ride,156.35,0.0,156.35,1,False,True,False
ORD0004002,2026-02-19,C001337,Pre-campaign,Existing,Email,Sense Ride,121.85,0.0,121.85,1,True,True,False
ORD0004003,2026-02-19,C002191,Pre-campaign,Existing,Organic,Genesis,172.28,0.0,172.28,1,False,False,False
ORD0004004,2026-02-19,C001468,Pre-campaign,Existing,Direct,Trail Accessories,0.0,59.51,59.51,1,True,False,False
ORD0004005,2026-02-19,C004495,Pre-campaign,New,Paid Social,Speedcross,148.76,0.0,148.76,1,True,False,False
ORD0004006,2026-02-19,C004496,Pre-campaign,New,Paid Social,Trail Apparel,0.0,86.39,86.39,1,True,False,False
ORD0004007,2026-02-19,C000718,Pre-campaign,Existing,Email,Speedcross,144.88,0.0,144.88,1,True,False,False
ORD0004008,2026-02-19,C004497,Pre-campaign,New,Direct,Sense Ride,139.8,0.0,139.8,1,True,False,False
ORD0004009,2026-02-19,C003934,Pre-campaign,Existing,Direct,Sense Ride,154.17,0.0,154.17,1,False,False,False
ORD0004010,2026-02-19,C003689,Pre-campaign,Existing,Affiliate,Genesis,173.18,0.0,173.18,1,True,False,False
ORD0004011,2026-02-19,C003094,Pre-campaign,Existing,Direct,Sense Ride,136.24,55.81,192.05,2,False,True,False
ORD0004012,2026-02-19,C002639,Pre-campaign,Existing,SMS,Sense Ride,136.0,0.0,136.0,1,False,False,False
ORD0004013,2026-02-19,C004498,Pre-campaign,New,Paid Social,Trail Accessories,0.0,72.5,72.5,1,True,False,False
ORD0004014,2026-02-19,C004326,Pre-campaign,Existing,Email,Speedcross,150.33,0.0,150.33,1,True,True,False
ORD0004015,2026-02-19,C002990,Pre-campaign,Existing,Email,Speedcross,148.37,0.0,148.37,1,True,True,False
ORD0004016,2026-02-19,C002510,Pre-campaign,Existing,Organic,Sense Ride,142.28,0.0,142.28,1,True,False,False
ORD0004017,2026-02-19,C000388,Pre-campaign,Existing,Direct,Genesis,174.58,77.35,251.93,2,True,False,False
ORD0004018,2026-02-19,C001788,Pre-campaign,Existing,Direct,Genesis,165.58,0.0,165.58,1,True,False,False
ORD0004019,2026-02-19,C004499,Pre-campaign,New,Paid Social,Sense Ride,153.72,0.0,153.72,1,False,False,False
ORD0004020,2026-02-19,C001439,Pre-campaign,Existing,Email,Trail Accessories,0.0,37.81,37.81,1,False,True,False
ORD0004021,2026-02-19,C003927,Pre-campaign,Existing,SMS,Trail Accessories,0.0,39.92,39.92,1,True,True,False
ORD0004022,2026-02-19,C003286,Pre-campaign,Existing,Email,Sense Ride,125.01,0.0,125.01,1,True,False,False
ORD0004023,2026-02-19,C002185,Pre-campaign,Existing,Email,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0004024,2026-02-19,C003823,Pre-campaign,Existing,Direct,Speedcross,153.72,45.53,199.25,2,True,False,False
ORD0004025,2026-02-19,C000460,Pre-campaign,Existing,Paid Social,Genesis,165.05,0.0,165.05,1,False,False,False
ORD0004026,2026-02-19,C002829,Pre-campaign,Existing,Paid Social,Genesis,143.17,0.0,143.17,1,False,False,False
ORD0004027,2026-02-19,C003820,Pre-campaign,Existing,Direct,Sense Ride,144.82,0.0,144.82,1,False,True,False
ORD0004028,2026-02-19,C001456,Pre-campaign,Existing,Email,Trail Accessories,0.0,37.93,37.93,1,True,False,False
ORD0004029,2026-02-19,C002862,Pre-campaign,Existing,Direct,Trail Apparel,0.0,80.98,80.98,1,False,True,False
ORD0004030,2026-02-19,C004192,Pre-campaign,Existing,Organic,Speedcross,159.79,0.0,159.79,1,True,True,False
ORD0004031,2026-02-19,C000930,Pre-campaign,Existing,Direct,Trail Accessories,0.0,54.78,54.78,1,True,False,False
ORD0004032,2026-02-19,C000352,Pre-campaign,Existing,Organic,Sense Ride,127.07,0.0,127.07,1,True,False,False
ORD0004033,2026-02-19,C002505,Pre-campaign,Existing,Email,Speedcross,155.68,0.0,155.68,1,False,False,False
ORD0004034,2026-02-19,C000722,Pre-campaign,Existing,Affiliate,Genesis,137.5,0.0,137.5,1,True,True,False
ORD0004035,2026-02-19,C004500,Pre-campaign,New,Direct,Trail Accessories,0.0,37.61,37.61,1,True,False,False
ORD0004036,2026-02-19,C001377,Pre-campaign,Existing,Direct,Trail Apparel,0.0,59.73,59.73,1,False,True,False
ORD0004037,2026-02-19,C002756,Pre-campaign,Existing,Email,Speedcross,138.67,0.0,138.67,1,False,False,False
ORD0004038,2026-02-20,C000822,Pre-campaign,Existing,Organic,Speedcross,0.0,0.0,0.0,1,False,False,True
ORD0004039,2026-02-20,C001368,Pre-campaign,Existing,Affiliate,Genesis,166.49,0.0,166.49,1,True,False,False
ORD0004040,2026-02-20,C002672,Pre-campaign,Existing,Paid Social,Sense Ride,134.28,0.0,134.28,1,True,False,False
ORD0004041,2026-02-20,C002387,Pre-campaign,Existing,SMS,Trail Accessories,0.0,40.86,40.86,1,False,False,False
ORD0004042,2026-02-20,C000961,Pre-campaign,Existing,Email,Genesis,168.62,0.0,168.62,1,False,True,False
ORD0004043,2026-02-20,C001676,Pre-campaign,Existing,Email,Speedcross,161.02,73.32,234.34,2,False,False,False
ORD0004044,2026-02-20,C004501,Pre-campaign,New,Paid Social,Speedcross,154.08,0.0,154.08,1,False,False,False
ORD0004045,2026-02-20,C003642,Pre-campaign,Existing,Email,Sense Ride,108.22,0.0,108.22,1,False,False,False
ORD0004046,2026-02-20,C003855,Pre-campaign,Existing,Affiliate,Genesis,155.86,0.0,155.86,1,False,True,False
ORD0004047,2026-02-20,C004195,Pre-campaign,Existing,Paid Social,Genesis,177.67,0.0,177.67,1,False,False,False
ORD0004048,2026-02-20,C001377,Pre-campaign,Existing,Email,Sense Ride,125.4,49.06,174.46,2,False,True,False
ORD0004049,2026-02-20,C003849,Pre-campaign,Existing,Direct,Speedcross,155.67,0.0,155.67,1,True,False,False
ORD0004050,2026-02-20,C002658,Pre-campaign,Existing,Email,Genesis,169.35,30.83,200.18,2,False,False,False
ORD0004051,2026-02-20,C004502,Pre-campaign,New,Paid Social,Speedcross,161.81,0.0,161.81,1,False,False,False
ORD0004052,2026-02-20,C000142,Pre-campaign,Existing,Direct,Sense Ride,140.72,0.0,140.72,1,True,False,False
ORD0004053,2026-02-20,C004503,Pre-campaign,New,Paid Social,Sense Ride,127.16,75.66,202.81,2,True,True,False
ORD0004054,2026-02-20,C003768,Pre-campaign,Existing,Affiliate,Speedcross,150.74,0.0,150.74,1,True,True,False
ORD0004055,2026-02-20,C000446,Pre-campaign,Existing,Direct,Genesis,163.33,0.0,163.33,1,True,False,False
ORD0004056,2026-02-20,C004504,Pre-campaign,New,Paid Social,Trail Accessories,0.0,35.32,35.32,1,False,False,False
ORD0004057,2026-02-20,C004505,Pre-campaign,New,Paid Search,Trail Accessories,0.0,59.51,59.51,1,True,True,False
ORD0004058,2026-02-20,C003176,Pre-campaign,Existing,Email,Trail Apparel,0.0,77.34,77.34,1,True,False,False
ORD0004059,2026-02-20,C002030,Pre-campaign,Existing,Direct,Speedcross,143.06,0.0,143.06,1,False,False,False
ORD0004060,2026-02-20,C004506,Pre-campaign,New,Email,Genesis,154.26,31.26,185.52,2,True,False,False
ORD0004061,2026-02-20,C001257,Pre-campaign,Existing,SMS,Speedcross,146.3,33.56,179.85,2,True,False,False
ORD0004062,2026-02-20,C002198,Pre-campaign,Existing,Direct,Speedcross,172.83,0.0,172.83,1,True,False,False
ORD0004063,2026-02-20,C004507,Pre-campaign,New,SMS,Genesis,148.69,95.94,244.62,3,True,False,False
ORD0004064,2026-02-20,C002172,Pre-campaign,Existing,Paid Social,Trail Apparel,0.0,33.95,33.95,1,False,False,False
ORD0004065,2026-02-20,C004508,Pre-campaign,New,Paid Search,Trail Apparel,0.0,78.97,78.97,1,False,False,False
ORD0004066,2026-02-20,C000682,Pre-campaign,Existing,Paid Search,Speedcross,128.04,0.0,128.04,1,True,False,False
ORD0004067,2026-02-20,C004509,Pre-campaign,New,Paid Social,Genesis,165.52,0.0,165.52,1,False,True,False
ORD0004068,2026-02-20,C004510,Pre-campaign,New,Paid Social,Speedcross,0.0,0.0,0.0,1,True,False,True
ORD0004069,2026-02-20,C003427,Pre-campaign,Existing,Paid Social,Speedcross,150.13,0.0,150.13,1,False,False,False
ORD0004070,2026-02-20,C004511,Pre-campaign,New,Paid Social,Speedcross,139.95,50.79,190.74,2,False,False,False
ORD0004071,2026-02-20,C002029,Pre-campaign,Existing,Email,Sense Ride,137.84,40.85,178.69,2,True,False,False
ORD0004072,2026-02-20,C000628,Pre-campaign,Existing,Email,Sense Ride,136.13,0.0,136.13,1,True,False,False
ORD0004073,2026-02-20,C003475,Pre-campaign,Existing,Organic,Speedcross,150.87,0.0,150.87,1,True,False,False
ORD0004074,2026-02-20,C002378,Pre-campaign,Existing,Email,Sense Ride,0.0,65.25,65.25,2,True,False,True
ORD0004075,2026-02-20,C004512,Pre-campaign,New,Paid Search,Sense Ride,141.91,0.0,141.91,1,False,False,False
ORD0004076,2026-02-20,C001892,Pre-campaign,Existing,Organic,Sense Ride,157.01,0.0,157.01,1,True,True,False
ORD0004077,2026-02-20,C004395,Pre-campaign,Existing,Direct,Speedcross,140.06,0.0,140.06,1,True,False,False
ORD0004078,2026-02-20,C004513,Pre-campaign,New,Organic,Trail Apparel,0.0,46.4,46.4,1,True,True,False
ORD0004079,2026-02-20,C002000,Pre-campaign,Existing,Email,Sense Ride,119.13,0.0,119.13,1,True,False,False
ORD0004080,2026-02-20,C001872,Pre-campaign,Existing,Email,Trail Apparel,0.0,78.35,78.35,1,True,False,False
ORD0004081,2026-02-20,C004514,Pre-campaign,New,Paid Social,Speedcross,131.21,0.0,131.21,1,True,False,False
ORD0004082,2026-02-20,C003031,Pre-campaign,Existing,SMS,Genesis,175.85,0.0,175.85,1,False,True,False
ORD0004083,2026-02-20,C004515,Pre-campaign,New,Paid Search,Genesis,150.39,0.0,150.39,1,False,True,False
ORD0004084,2026-02-20,C000529,Pre-campaign,Existing,Organic,Speedcross,144.08,0.0,144.08,1,False,True,False
ORD0004085,2026-02-20,C003686,Pre-campaign,Existing,Email,Speedcross,141.97,0.0,141.97,1,False,False,False
ORD0004086,2026-02-20,C004516,Pre-campaign,New,Paid Search,Trail Accessories,0.0,33.68,33.68,1,True,True,False
ORD0004087,2026-02-20,C004517,Pre-campaign,New,Affiliate,Genesis,137.1,0.0,137.1,1,True,True,False
ORD0004088,2026-02-20,C000020,Pre-campaign,Existing,Affiliate,Sense Ride,131.28,0.0,131.28,1,True,False,False
